,agent1,agent2,S,A,B,P
151,1.280516496469026,1.2805164964690259,9.203027339572584e-10,0.0,0.0,66.98086289217792
152,1.2803884448222076,1.2803884448222074,6.845181371791452e-10,0.0,0.0,66.97416480604898
153,1.2802604059798288,1.2802604059798286,5.091598627483467e-10,0.0,0.0,66.96746738968757
154,1.2801323799407953,1.280132379940795,3.787375042472244e-10,0.0,0.0,66.96077064303725
155,1.280004366703965,1.2800043667039647,2.817328019616687e-10,0.0,0.0,66.95407456603888
156,1.27987636626816,1.2798763662681598,2.0958078533155265e-10,0.0,0.0,66.94737915863132
157,1.279748378632177,1.2797483786321768,1.559123284596267e-10,0.0,0.0,66.94068442075194
158,1.2796204037947927,1.2796204037947925,1.1599102731609687e-10,0.0,0.0,66.93399035233699
159,1.2794924417547695,1.2794924417547693,8.629453117137808e-11,0.0,0.0,66.92729695332194
160,1.279364492510859,1.2793644925108587,6.42032616386463e-11,0.0,0.0,66.92060422364163
161,1.279236556061805,1.2792365560618049,4.7768966663761445e-11,0.0,0.0,66.91391216323044
162,1.2791086324063456,1.2791086324063454,3.554262808680799e-11,0.0,0.0,66.90722077202243
163,1.278980721543214,1.2789807215432138,2.6446497343166602e-11,0.0,0.0,66.90053004995141
164,1.278852823471141,1.2788528234711407,1.9678940642590447e-11,0.0,0.0,66.89383999695102
165,1.2787249381888541,1.278724938188854,1.4643678987791585e-11,0.0,0.0,66.88715061295474
166,1.2785970656950802,1.27859706569508,1.0897167118191303e-11,0.0,0.0,66.880461897896
167,1.278469205988544,1.2784692059885439,8.109460221139339e-12,0.0,0.0,66.87377385170811
168,1.2783413590679702,1.27834135906797,6.035110241134927e-12,0.0,0.0,66.86708647432435
169,1.2782135249320818,1.2782135249320816,4.491520524555789e-12,0.0,0.0,66.86039976567797
170,1.2780857035796025,1.2780857035796023,3.3428469161041413e-12,0.0,0.0,66.85371372570218
171,1.2779578950092547,1.2779578950092545,2.488023660867101e-12,0.0,0.0,66.84702835433019
172,1.2778300992197613,1.277830099219761,1.8518569624261055e-12,0.0,0.0,66.84034365149519
173,1.277702316209845,1.2777023162098449,1.3784000635223554e-12,0.0,0.0,66.83365961713037
174,1.2775745459782284,1.2775745459782282,1.0260252327507652e-12,0.0,0.0,66.82697625116889
175,1.2774467885236338,1.2774467885236336,7.637578860487506e-13,0.0,0.0,66.82029355354395
176,1.2773190438447837,1.2773190438447835,5.68549498511638e-13,0.0,0.0,66.81361152418873
177,1.277191311940401,1.2771913119404008,4.2324882319832764e-13,0.0,0.0,66.80693016303641
178,1.2770635928092082,1.277063592809208,3.1509255436042947e-13,0.0,0.0,66.80024947002018
179,1.2769358864499283,1.276935886449928,2.3458239919720255e-13,0.0,0.0,66.79356944507323
180,1.276808192861284,1.2768081928612838,1.7464960418439737e-13,0.0,0.0,66.78689008812877
