,agent1,agent2
736,-6534.306,-6636.3477
737,-6534.168,-6644.4863
738,-6529.783,-6616.8506
739,-6566.7236,-6602.7603
740,-6551.01,-6642.0557
741,-6575.0396,-6658.9746
742,-6585.471,-6674.6035
743,-6561.6895,-6624.0107
744,-6587.822,-6665.289
745,-6555.672,-6633.8164
746,-6553.9414,-6632.986
747,-6552.1016,-6622.741
748,-6536.5645,-6641.024
749,-6584.483,-6659.701
750,-6555.352,-6605.049
751,-6557.217,-6601.3545
752,-6567.755,-6620.3213
753,-6543.6284,-6650.298
754,-6559.474,-6630.1504
755,-6591.451,-6642.727
756,-6586.5425,-6646.079
757,-6554.7295,-6636.994
758,-6539.547,-6636.886
759,-6579.9478,-6617.586
760,-6582.217,-6627.421
761,-6611.837,-6643.885
762,-6575.391,-6667.493
763,-6595.181,-6610.9326
764,-6599.5747,-6616.157
765,-6607.6694,-6628.005
766,-6586.4277,-6660.2363
767,-6561.728,-6671.092
768,-6564.9995,-6668.6943
769,-6595.294,-6632.3125
770,-6565.097,-6669.5596
771,-6578.878,-6657.6484
772,-6542.3276,-6655.75
773,-6552.8604,-6678.2744
774,-6573.837,-6687.427
775,-6561.164,-6674.925
776,-6594.8506,-6647.953
777,-6586.079,-6635.052
778,-6616.622,-6662.002
779,-6617.1313,-6637.84
780,-6572.869,-6646.1494
781,-6606.7417,-6684.6074
782,-6593.7197,-6676.047
783,-6590.873,-6654.8984
784,-6578.6313,-6648.635
785,-6596.2773,-6638.4404
786,-6604.644,-6662.1733
787,-6605.2896,-6675.9536
788,-6594.4497,-6692.0156
789,-6610.8877,-6700.415
790,-6601.3164,-6653.465
791,-6589.6465,-6672.953
792,-6598.6045,-6674.077
793,-6594.5293,-6643.381
794,-6618.484,-6677.826
795,-6586.4956,-6657.2617
796,-6614.1665,-6660.561
797,-6592.7246,-6639.848
798,-6592.74,-6680.741
799,-6610.618,-6678.1284
800,-6579.775,-6673.746
801,-6606.085,-6698.777
802,-6565.535,-6697.6694
803,-6574.806,-6681.99
804,-6584.4883,-6683.989
805,-6581.9414,-6694.163
806,-6567.5376,-6687.5693
807,-6589.353,-6644.202
808,-6599.739,-6690.6787
809,-6583.2227,-6676.2905
810,-6628.8887,-6657.586
811,-6639.495,-6631.8447
812,-6628.076,-6681.6973
813,-6622.4473,-6708.961
814,-6600.328,-6621.272
815,-6567.446,-6670.383
816,-6614.892,-6665.2617
817,-6572.935,-6657.3813
818,-6625.9287,-6689.619
819,-6584.334,-6641.3257
820,-6598.9863,-6693.1567
821,-6606.341,-6666.8223
822,-6609.6514,-6678.006
823,-6607.755,-6625.8584
824,-6600.335,-6678.2104
825,-6600.65,-6685.919
826,-6611.7495,-6695.074
827,-6631.567,-6675.6094
828,-6595.085,-6670.4463
829,-6617.501,-6670.049
830,-6608.127,-6677.5596
831,-6603.196,-6669.746
832,-6616.975,-6709.1504
833,-6640.2715,-6678.462
834,-6633.6553,-6701.2344
835,-6623.1406,-6663.781
836,-6596.54,-6693.2646
837,-6619.919,-6677.863
838,-6635.3447,-6695.621
839,-6637.12,-6698.1367
840,-6635.567,-6687.993
841,-6647.717,-6651.5166
842,-6633.5063,-6686.1274
843,-6625.3438,-6689.628
844,-6600.5996,-6687.4355
845,-6618.574,-6709.9297
846,-6642.4307,-6678.0713
847,-6641.3423,-6705.291
848,-6606.446,-6694.826
849,-6596.19,-6658.883
850,-6650.0664,-6669.2773
851,-6594.5107,-6694.3325
852,-6601.041,-6651.24
853,-6635.4756,-6669.117
854,-6641.072,-6678.164
855,-6604.038,-6669.3965
856,-6579.3853,-6664.8945
857,-6606.505,-6699.4473
858,-6643.1963,-6705.4326
859,-6604.751,-6710.5576
860,-6607.9683,-6647.548
861,-6583.4697,-6640.2705
862,-6605.992,-6689.1504
863,-6635.716,-6686.152
864,-6639.94,-6684.4937
865,-6628.028,-6688.2373
866,-6641.778,-6717.0913
867,-6596.2363,-6685.784
868,-6604.884,-6694.991
869,-6621.2744,-6717.708
870,-6640.2305,-6699.617
871,-6636.156,-6714.4062
872,-6611.3687,-6699.8335
873,-6635.0195,-6728.197
874,-6605.7617,-6746.6807
875,-6603.3325,-6695.071
876,-6581.0283,-6698.169
877,-6595.6416,-6711.3228
878,-6604.7725,-6668.132
879,-6596.8564,-6712.9062
880,-6626.1562,-6693.154
881,-6610.4814,-6702.7217
882,-6634.2373,-6698.3516
883,-6606.5195,-6706.704
884,-6630.3906,-6680.918
885,-6622.175,-6703.3965
886,-6612.244,-6703.4287
887,-6617.9873,-6716.3496
888,-6647.8276,-6691.456
889,-6626.5654,-6673.0723
890,-6622.2007,-6663.8174
891,-6641.622,-6729.7056
892,-6599.5776,-6697.962
893,-6628.365,-6673.481
894,-6596.3306,-6728.7993
895,-6623.1816,-6708.931
896,-6604.3086,-6709.0293
897,-6596.907,-6699.459
898,-6596.8613,-6726.7007
899,-6661.9585,-6724.4375
900,-6601.3755,-6696.3945
901,-6627.7295,-6695.584
902,-6626.271,-6703.837
903,-6620.855,-6706.2466
904,-6600.749,-6711.073
905,-6637.0654,-6686.911
906,-6585.476,-6723.0947
907,-6638.176,-6700.922
908,-6611.5713,-6694.057
909,-6598.274,-6704.2344
910,-6636.923,-6726.045
911,-6619.256,-6698.9746
912,-6584.2207,-6691.542
913,-6613.2925,-6737.6064
914,-6608.4365,-6734.533
915,-6587.462,-6751.795
916,-6639.0156,-6750.9087
917,-6637.344,-6724.2417
918,-6630.2295,-6711.091
919,-6663.3604,-6744.2065
920,-6606.079,-6718.0903
921,-6615.3,-6740.046
922,-6676.4927,-6719.3066
923,-6634.541,-6714.6753
924,-6682.8027,-6703.6494
925,-6628.0264,-6714.2812
926,-6669.729,-6718.201
927,-6642.154,-6715.991
928,-6651.5283,-6713.701
929,-6658.5615,-6727.714
930,-6625.751,-6713.6763
931,-6661.0117,-6716.573
932,-6629.5967,-6735.129
933,-6591.387,-6722.487
934,-6635.4126,-6715.0845
935,-6671.262,-6719.207
936,-6639.24,-6692.5776
