,agent1,agent2
598,-7807.4907,-9738.137
599,-7746.748,-9737.775
600,-7796.2964,-9725.131
601,-7786.873,-9690.621
602,-7821.249,-9703.027
603,-7780.0366,-9726.521
604,-7808.812,-9732.451
605,-7793.2935,-9667.498
606,-7781.4717,-9706.605
607,-7787.3037,-9728.6
608,-7769.7783,-9693.684
609,-7789.7246,-9683.433
610,-7792.636,-9685.573
611,-7799.423,-9712.158
612,-7785.1943,-9686.037
613,-7769.0693,-9658.203
614,-7819.6226,-9657.039
615,-7797.8623,-9686.023
616,-7766.1533,-9654.776
617,-7785.7896,-9662.101
618,-7779.467,-9669.802
619,-7762.102,-9667.684
620,-7798.66,-9639.554
621,-7782.0166,-9640.871
622,-7789.2583,-9632.449
623,-7801.3975,-9631.99
624,-7767.765,-9630.957
625,-7790.131,-9647.3125
626,-7782.115,-9631.902
627,-7764.3574,-9643.872
628,-7764.3174,-9628.536
629,-7780.285,-9608.919
630,-7794.7783,-9654.292
631,-7798.708,-9672.268
632,-7800.9062,-9578.561
633,-7779.32,-9563.005
634,-7778.9795,-9601.262
635,-7748.17,-9622.854
636,-7786.0225,-9627.7
637,-7801.8174,-9568.822
638,-7754.9766,-9623.545
639,-7751.7925,-9593.041
640,-7780.9863,-9592.847
641,-7774.4307,-9583.526
642,-7789.8843,-9584.23
643,-7786.62,-9571.939
644,-7782.0835,-9553.721
645,-7763.851,-9594.738
646,-7787.3604,-9554.119
647,-7762.9097,-9600.125
648,-7788.495,-9558.924
649,-7743.334,-9555.445
650,-7767.003,-9567.578
651,-7757.607,-9527.959
652,-7775.2446,-9545.834
653,-7805.1836,-9537.757
654,-7800.8965,-9536.878
655,-7812.2256,-9558.24
656,-7786.319,-9514.15
657,-7742.007,-9522.232
658,-7781.015,-9501.906
659,-7762.1006,-9484.489
660,-7771.001,-9497.167
661,-7763.9443,-9515.057
662,-7804.0576,-9474.422
663,-7769.474,-9536.676
664,-7782.29,-9517.219
665,-7778.6084,-9478.703
666,-7732.1636,-9493.593
667,-7760.0615,-9509.374
668,-7792.6377,-9469.762
669,-7774.6055,-9449.66
670,-7754.7446,-9492.506
671,-7759.912,-9513.071
672,-7772.254,-9472.147
673,-7796.3975,-9514.748
674,-7783.178,-9498.574
675,-7763.641,-9470.348
676,-7795.2466,-9454.758
677,-7766.99,-9446.193
678,-7736.751,-9505.541
679,-7795.26,-9457.717
680,-7801.1973,-9424.428
681,-7745.365,-9471.135
682,-7760.997,-9450.086
683,-7768.535,-9458.992
684,-7769.3135,-9447.231
685,-7780.575,-9417.08
686,-7766.2295,-9445.652
687,-7770.945,-9453.463
688,-7777.8574,-9380.256
689,-7750.202,-9424.793
690,-7732.2397,-9446.48
691,-7773.75,-9428.846
692,-7780.942,-9372.83
693,-7783.8936,-9387.757
694,-7783.2793,-9408.072
695,-7762.49,-9384.73
696,-7769.6846,-9384.712
697,-7751.0327,-9378.37
698,-7744.5557,-9358.843
699,-7790.572,-9358.674
700,-7788.2197,-9369.288
701,-7772.676,-9356.963
702,-7768.229,-9396.637
703,-7759.0654,-9372.273
704,-7771.226,-9372.817
705,-7756.574,-9336.096
