,agent1,agent2
402,-10561.891,-10754.887
403,-10531.4375,-10754.498
404,-10542.832,-10752.999
405,-10541.806,-10758.397
406,-10519.848,-10804.672
407,-10556.94,-10784.033
408,-10556.941,-10718.636
409,-10545.252,-10701.9
410,-10506.646,-10718.785
411,-10469.54,-10760.344
412,-10545.398,-10705.43
413,-10515.257,-10707.378
414,-10511.226,-10729.988
415,-10505.865,-10745.535
416,-10491.414,-10691.494
417,-10516.24,-10690.652
418,-10504.689,-10710.668
419,-10514.547,-10662.287
420,-10477.405,-10654.605
421,-10467.219,-10676.103
422,-10497.952,-10722.486
423,-10462.494,-10692.691
424,-10461.674,-10681.91
425,-10445.953,-10703.787
426,-10433.572,-10716.961
427,-10515.694,-10680.707
428,-10455.611,-10648.395
429,-10457.258,-10620.703
430,-10424.559,-10662.734
431,-10407.544,-10660.299
432,-10432.002,-10601.711
433,-10427.219,-10661.393
434,-10483.041,-10648.913
435,-10410.087,-10606.31
436,-10407.629,-10587.527
437,-10480.35,-10602.2295
438,-10404.719,-10600.635
439,-10413.744,-10609.835
440,-10395.371,-10619.905
441,-10400.336,-10591.468
442,-10374.703,-10615.926
443,-10393.928,-10590.153
444,-10369.373,-10615.62
445,-10427.445,-10554.528
446,-10355.541,-10557.135
447,-10359.574,-10575.458
448,-10354.502,-10561.248
449,-10375.166,-10546.637
450,-10371.8955,-10554.738
451,-10362.136,-10555.946
452,-10347.011,-10526.085
453,-10388.708,-10555.734
454,-10369.511,-10525.764
455,-10374.854,-10574.181
456,-10353.3125,-10506.914
457,-10331.487,-10560.694
458,-10363.571,-10518.673
459,-10293.172,-10518.976
460,-10351.557,-10517.675
461,-10309.059,-10526.076
462,-10350.65,-10487.729
463,-10330.395,-10517.84
464,-10331.018,-10505.053
465,-10335.332,-10476.906
466,-10272.673,-10472.841
467,-10309.741,-10506.162
468,-10308.631,-10447.417
469,-10315.418,-10493.432
470,-10300.292,-10463.329
471,-10330.552,-10501.918
472,-10295.358,-10460.156
473,-10302.514,-10483.562
474,-10305.669,-10478.047
475,-10277.3545,-10462.031
476,-10288.195,-10441.337
477,-10301.559,-10438.59
478,-10305.262,-10451.269
479,-10269.354,-10449.189
480,-10267.49,-10449.191
481,-10296.793,-10431.318
482,-10252.349,-10418.35
483,-10286.174,-10444.633
484,-10246.64,-10452.078
485,-10205.525,-10394.371
486,-10287.386,-10404.428
487,-10252.273,-10414.865
