,agent1,agent2
662,-7132.087,-7155.8906
663,-7133.61,-7146.292
664,-7126.2153,-7147.7163
665,-7087.554,-7141.0747
666,-7114.198,-7145.671
667,-7105.744,-7160.6777
668,-7102.3867,-7128.617
669,-7098.0293,-7152.0767
670,-7086.5464,-7159.2817
671,-7117.994,-7170.402
672,-7106.6704,-7144.8867
673,-7120.953,-7169.499
674,-7117.5547,-7136.667
675,-7142.283,-7147.9546
676,-7101.499,-7155.838
677,-7130.545,-7124.4746
678,-7070.6367,-7189.305
679,-7110.0347,-7165.4424
680,-7097.711,-7185.907
681,-7144.704,-7163.7773
682,-7108.404,-7137.282
683,-7106.967,-7162.0845
684,-7125.792,-7146.194
685,-7137.824,-7156.0117
686,-7111.15,-7166.168
687,-7107.426,-7152.294
688,-7089.9863,-7155.986
689,-7101.8887,-7135.539
690,-7083.836,-7147.8516
691,-7126.718,-7158.9233
692,-7098.622,-7148.8486
693,-7097.8613,-7155.328
694,-7142.6953,-7155.643
695,-7079.673,-7141.291
696,-7095.004,-7117.043
697,-7087.3384,-7131.705
698,-7115.1235,-7178.7637
699,-7107.3105,-7174.537
700,-7126.628,-7116.1313
701,-7079.038,-7156.562
702,-7116.8833,-7159.9614
703,-7108.3457,-7145.5605
704,-7125.036,-7164.609
705,-7135.3877,-7131.283
706,-7123.434,-7149.3057
707,-7113.543,-7150.4365
708,-7121.204,-7167.1587
709,-7107.924,-7148.411
710,-7113.246,-7159.328
711,-7140.437,-7157.532
712,-7124.6494,-7137.991
713,-7129.5527,-7184.167
714,-7143.733,-7169.185
715,-7139.064,-7133.1147
716,-7090.431,-7178.232
717,-7121.076,-7163.853
718,-7106.4595,-7148.734
719,-7105.1406,-7133.657
720,-7093.1826,-7192.5117
721,-7121.185,-7140.339
722,-7119.1606,-7179.832
723,-7127.6104,-7149.8047
724,-7138.7163,-7170.37
725,-7083.9175,-7196.071
726,-7119.292,-7138.9717
727,-7121.304,-7167.5586
728,-7121.5127,-7173.2437
729,-7107.5557,-7154.3164
730,-7129.34,-7155.835
731,-7085.8667,-7144.1675
732,-7116.3105,-7149.831
733,-7095.3213,-7143.9653
734,-7096.6123,-7151.965
735,-7122.5,-7143.2314
736,-7125.933,-7136.7905
737,-7106.5723,-7164.9097
738,-7127.259,-7120.256
739,-7131.1084,-7153.95
740,-7125.1934,-7156.0977
741,-7128.0386,-7160.8594
742,-7125.5674,-7157.4707
743,-7152.3184,-7113.942
744,-7145.8643,-7163.286
745,-7108.711,-7147.3633
746,-7093.6035,-7114.032
747,-7126.365,-7082.334
748,-7077.371,-7146.168
749,-7104.34,-7131.7764
750,-7129.9062,-7134.95
751,-7129.2744,-7135.946
752,-7118.423,-7153.101
753,-7132.2095,-7141.1724
754,-7136.622,-7169.768
755,-7109.4395,-7132.216
756,-7145.876,-7156.1426
757,-7149.756,-7166.536
758,-7132.1924,-7117.626
759,-7092.5903,-7155.995
760,-7138.0166,-7124.432
761,-7128.5015,-7116.284
762,-7127.0674,-7171.659
763,-7122.1616,-7128.995
764,-7094.7666,-7166.8584
765,-7116.77,-7186.5312
766,-7164.459,-7139.0767
767,-7117.5977,-7174.285
768,-7120.2607,-7139.793
769,-7139.012,-7141.2793
770,-7109.577,-7126.409
771,-7132.2075,-7122.33
772,-7109.6074,-7140.5967
773,-7109.242,-7138.0947
774,-7160.082,-7123.8965
775,-7134.881,-7153.463
776,-7097.786,-7212.893
777,-7092.6963,-7150.295
778,-7139.3633,-7150.613
779,-7129.3164,-7156.796
780,-7125.522,-7119.222
781,-7138.526,-7132.6104
782,-7130.575,-7155.7354
783,-7129.5103,-7136.08
784,-7130.058,-7090.961
785,-7085.2275,-7137.2183
786,-7157.459,-7109.7563
787,-7148.1807,-7142.951
788,-7100.7905,-7139.9453
789,-7125.965,-7140.5405
790,-7097.598,-7162.578
791,-7120.744,-7129.6562
792,-7181.8213,-7137.546
793,-7176.3887,-7108.372
794,-7137.1875,-7138.6763
795,-7148.603,-7156.1035
796,-7151.219,-7156.6724
797,-7116.326,-7156.1953
798,-7103.058,-7123.043
799,-7113.962,-7156.4766
800,-7141.512,-7152.247
801,-7126.4263,-7150.825
802,-7134.7104,-7111.583
803,-7166.6387,-7157.6006
804,-7153.0713,-7171.674
805,-7090.8076,-7143.877
806,-7131.9727,-7153.953
807,-7101.384,-7135.1904
808,-7152.603,-7150.9043
809,-7125.409,-7125.924
810,-7126.173,-7114.2217
811,-7114.0127,-7151.7314
812,-7140.9062,-7133.5146
813,-7128.5645,-7127.7397
814,-7102.577,-7138.204
815,-7171.728,-7121.3447
816,-7140.305,-7118.214
817,-7139.4683,-7180.1733
818,-7155.9043,-7142.5264
819,-7145.7183,-7119.002
820,-7134.4404,-7124.764
821,-7137.077,-7162.424
822,-7146.1035,-7146.635
823,-7158.0303,-7111.8037
824,-7134.6826,-7141.3247
825,-7107.1865,-7172.9565
826,-7131.8574,-7145.787
827,-7127.699,-7144.0034
828,-7108.6284,-7184.912
829,-7139.326,-7152.492
830,-7108.751,-7150.1357
831,-7135.7217,-7148.6523
832,-7129.19,-7145.768
833,-7122.9814,-7169.851
834,-7136.266,-7127.079
835,-7126.3438,-7149.753
836,-7114.166,-7148.0273
837,-7142.7803,-7115.662
838,-7147.355,-7135.0
839,-7126.1084,-7175.661
840,-7137.426,-7164.122
841,-7093.568,-7153.247
842,-7149.767,-7162.4556
843,-7117.97,-7147.2734
844,-7146.675,-7159.602
845,-7131.2866,-7183.8926
846,-7116.723,-7132.925
847,-7110.0557,-7107.2144
848,-7107.739,-7135.7446
849,-7104.7983,-7165.955
850,-7125.8594,-7141.5903
851,-7123.267,-7145.5947
852,-7151.856,-7146.458
853,-7088.2676,-7149.6143
854,-7107.97,-7149.729
855,-7131.8467,-7133.2373
856,-7133.827,-7117.6924
857,-7159.1074,-7131.91
858,-7130.1357,-7194.6562
859,-7130.2266,-7162.9766
860,-7118.7344,-7154.386
861,-7138.8013,-7127.545
862,-7092.7607,-7164.617
863,-7145.175,-7167.6963
864,-7088.5376,-7143.092
865,-7127.6846,-7175.657
866,-7124.782,-7131.2524
867,-7142.892,-7101.9316
868,-7143.3037,-7114.7344
869,-7139.598,-7143.6035
870,-7102.306,-7153.091
871,-7116.779,-7150.2974
872,-7140.732,-7179.8994
873,-7137.5947,-7164.032
874,-7116.508,-7175.475
875,-7107.7607,-7156.256
876,-7132.474,-7208.579
